SK_ID_CURR,actual_TARGET,predicted_probability,risk_score,risk_tier,recommended_action
404764,0,0.8551415,85.51,red,Pre-default risk. Immediate branch escalation recommended.
374638,0,0.8550266,85.5,red,Pre-default risk. Immediate branch escalation recommended.
403555,1,0.85495096,85.5,red,Pre-default risk. Immediate branch escalation recommended.
311207,0,0.85503125,85.5,red,Pre-default risk. Immediate branch escalation recommended.
379466,0,0.8548773,85.49,red,Pre-default risk. Immediate branch escalation recommended.
372012,1,0.8540511,85.41,red,Pre-default risk. Immediate branch escalation recommended.
216642,1,0.8541041,85.41,red,Pre-default risk. Immediate branch escalation recommended.
151462,0,0.8541286,85.41,red,Pre-default risk. Immediate branch escalation recommended.
132178,1,0.8541293,85.41,red,Pre-default risk. Immediate branch escalation recommended.
454514,0,0.8540189,85.4,red,Pre-default risk. Immediate branch escalation recommended.
339569,0,0.85402936,85.4,red,Pre-default risk. Immediate branch escalation recommended.
136410,1,0.8538862,85.39,red,Pre-default risk. Immediate branch escalation recommended.
228233,0,0.85324967,85.32,red,Pre-default risk. Immediate branch escalation recommended.
333384,1,0.85297865,85.3,red,Pre-default risk. Immediate branch escalation recommended.
274757,1,0.85289466,85.29,red,Pre-default risk. Immediate branch escalation recommended.
116483,0,0.8529479,85.29,red,Pre-default risk. Immediate branch escalation recommended.
355351,0,0.85290384,85.29,red,Pre-default risk. Immediate branch escalation recommended.
375988,1,0.8527361,85.27,red,Pre-default risk. Immediate branch escalation recommended.
334096,0,0.85266656,85.27,red,Pre-default risk. Immediate branch escalation recommended.
374621,1,0.8522803,85.23,red,Pre-default risk. Immediate branch escalation recommended.
376913,0,0.8522528,85.23,red,Pre-default risk. Immediate branch escalation recommended.
246911,0,0.8520982,85.21,red,Pre-default risk. Immediate branch escalation recommended.
114365,1,0.85136,85.14,red,Pre-default risk. Immediate branch escalation recommended.
455822,1,0.85141724,85.14,red,Pre-default risk. Immediate branch escalation recommended.
266841,1,0.8512652,85.13,red,Pre-default risk. Immediate branch escalation recommended.
158745,1,0.85114574,85.11,red,Pre-default risk. Immediate branch escalation recommended.
103522,0,0.85092735,85.09,red,Pre-default risk. Immediate branch escalation recommended.
380299,0,0.8505455,85.05,red,Pre-default risk. Immediate branch escalation recommended.
218879,1,0.8503642,85.04,red,Pre-default risk. Immediate branch escalation recommended.
317717,0,0.8503267,85.03,red,Pre-default risk. Immediate branch escalation recommended.
139720,0,0.8502037,85.02,red,Pre-default risk. Immediate branch escalation recommended.
138572,1,0.85009867,85.01,red,Pre-default risk. Immediate branch escalation recommended.
154260,0,0.85000247,85.0,red,Pre-default risk. Immediate branch escalation recommended.
277324,0,0.84994185,84.99,red,Pre-default risk. Immediate branch escalation recommended.
295381,0,0.84951204,84.95,red,Pre-default risk. Immediate branch escalation recommended.
297058,1,0.8493691,84.94,red,Pre-default risk. Immediate branch escalation recommended.
351399,1,0.84929705,84.93,red,Pre-default risk. Immediate branch escalation recommended.
242889,0,0.84917504,84.92,red,Pre-default risk. Immediate branch escalation recommended.
284795,0,0.8490193,84.9,red,Pre-default risk. Immediate branch escalation recommended.
134378,1,0.84896725,84.9,red,Pre-default risk. Immediate branch escalation recommended.
443485,1,0.84887284,84.89,red,Pre-default risk. Immediate branch escalation recommended.
295478,0,0.84883785,84.88,red,Pre-default risk. Immediate branch escalation recommended.
238637,0,0.84845924,84.85,red,Pre-default risk. Immediate branch escalation recommended.
202503,0,0.8479269,84.79,red,Pre-default risk. Immediate branch escalation recommended.
316962,1,0.847707,84.77,red,Pre-default risk. Immediate branch escalation recommended.
145639,0,0.84754777,84.75,red,Pre-default risk. Immediate branch escalation recommended.
278789,1,0.8474313,84.74,red,Pre-default risk. Immediate branch escalation recommended.
283002,1,0.84723437,84.72,red,Pre-default risk. Immediate branch escalation recommended.
252602,0,0.8472197,84.72,red,Pre-default risk. Immediate branch escalation recommended.
212992,1,0.84696174,84.7,red,Pre-default risk. Immediate branch escalation recommended.
223811,1,0.84695834,84.7,red,Pre-default risk. Immediate branch escalation recommended.
188550,0,0.84687215,84.69,red,Pre-default risk. Immediate branch escalation recommended.
216293,0,0.8467747,84.68,red,Pre-default risk. Immediate branch escalation recommended.
179524,1,0.8466631,84.67,red,Pre-default risk. Immediate branch escalation recommended.
290216,0,0.8465758,84.66,red,Pre-default risk. Immediate branch escalation recommended.
447776,0,0.8465495,84.65,red,Pre-default risk. Immediate branch escalation recommended.
201538,0,0.8464667,84.65,red,Pre-default risk. Immediate branch escalation recommended.
232913,0,0.84629464,84.63,red,Pre-default risk. Immediate branch escalation recommended.
401377,0,0.84607786,84.61,red,Pre-default risk. Immediate branch escalation recommended.
377017,0,0.84613794,84.61,red,Pre-default risk. Immediate branch escalation recommended.
162130,1,0.84582984,84.58,red,Pre-default risk. Immediate branch escalation recommended.
217280,0,0.845562,84.56,red,Pre-default risk. Immediate branch escalation recommended.
433465,0,0.8456167,84.56,red,Pre-default risk. Immediate branch escalation recommended.
275390,1,0.8454871,84.55,red,Pre-default risk. Immediate branch escalation recommended.
420682,1,0.8455252,84.55,red,Pre-default risk. Immediate branch escalation recommended.
153172,0,0.8454095,84.54,red,Pre-default risk. Immediate branch escalation recommended.
240808,0,0.84527767,84.53,red,Pre-default risk. Immediate branch escalation recommended.
416645,1,0.84498787,84.5,red,Pre-default risk. Immediate branch escalation recommended.
143654,0,0.84494984,84.49,red,Pre-default risk. Immediate branch escalation recommended.
183546,0,0.84457195,84.46,red,Pre-default risk. Immediate branch escalation recommended.
118635,0,0.84454167,84.45,red,Pre-default risk. Immediate branch escalation recommended.
101826,0,0.84448624,84.45,red,Pre-default risk. Immediate branch escalation recommended.
157644,0,0.8445412,84.45,red,Pre-default risk. Immediate branch escalation recommended.
138324,0,0.84413564,84.41,red,Pre-default risk. Immediate branch escalation recommended.
245145,0,0.8435394,84.35,red,Pre-default risk. Immediate branch escalation recommended.
182527,1,0.8433418,84.33,red,Pre-default risk. Immediate branch escalation recommended.
183846,0,0.8429684,84.3,red,Pre-default risk. Immediate branch escalation recommended.
138541,0,0.84271795,84.27,red,Pre-default risk. Immediate branch escalation recommended.
326205,1,0.8424515,84.25,red,Pre-default risk. Immediate branch escalation recommended.
214664,1,0.84245396,84.25,red,Pre-default risk. Immediate branch escalation recommended.
346935,1,0.84236175,84.24,red,Pre-default risk. Immediate branch escalation recommended.
178461,0,0.84244204,84.24,red,Pre-default risk. Immediate branch escalation recommended.
322658,0,0.8422117,84.22,red,Pre-default risk. Immediate branch escalation recommended.
230668,1,0.84210604,84.21,red,Pre-default risk. Immediate branch escalation recommended.
318913,1,0.8420825,84.21,red,Pre-default risk. Immediate branch escalation recommended.
374097,0,0.8420507,84.21,red,Pre-default risk. Immediate branch escalation recommended.
378861,0,0.84204054,84.2,red,Pre-default risk. Immediate branch escalation recommended.
136439,0,0.8418595,84.19,red,Pre-default risk. Immediate branch escalation recommended.
418116,0,0.84165245,84.17,red,Pre-default risk. Immediate branch escalation recommended.
344958,0,0.84166074,84.17,red,Pre-default risk. Immediate branch escalation recommended.
329216,0,0.8414115,84.14,red,Pre-default risk. Immediate branch escalation recommended.
142965,1,0.8410676,84.11,red,Pre-default risk. Immediate branch escalation recommended.
428838,1,0.84114313,84.11,red,Pre-default risk. Immediate branch escalation recommended.
255547,1,0.8410646,84.11,red,Pre-default risk. Immediate branch escalation recommended.
311354,1,0.84099996,84.1,red,Pre-default risk. Immediate branch escalation recommended.
242929,1,0.8410284,84.1,red,Pre-default risk. Immediate branch escalation recommended.
237508,0,0.840784,84.08,red,Pre-default risk. Immediate branch escalation recommended.
251409,1,0.8407093,84.07,red,Pre-default risk. Immediate branch escalation recommended.
281769,0,0.84057295,84.06,red,Pre-default risk. Immediate branch escalation recommended.
436302,0,0.84048074,84.05,red,Pre-default risk. Immediate branch escalation recommended.
250568,1,0.8404962,84.05,red,Pre-default risk. Immediate branch escalation recommended.
414079,1,0.840547,84.05,red,Pre-default risk. Immediate branch escalation recommended.
188288,1,0.8405327,84.05,red,Pre-default risk. Immediate branch escalation recommended.
309850,0,0.840405,84.04,red,Pre-default risk. Immediate branch escalation recommended.
433357,0,0.84032184,84.03,red,Pre-default risk. Immediate branch escalation recommended.
314423,0,0.8399831,84.0,red,Pre-default risk. Immediate branch escalation recommended.
110957,0,0.8399679,84.0,red,Pre-default risk. Immediate branch escalation recommended.
318628,0,0.8399772,84.0,red,Pre-default risk. Immediate branch escalation recommended.
157432,0,0.8399064,83.99,red,Pre-default risk. Immediate branch escalation recommended.
307780,0,0.839627,83.96,red,Pre-default risk. Immediate branch escalation recommended.
186119,0,0.83961594,83.96,red,Pre-default risk. Immediate branch escalation recommended.
337710,0,0.8395017,83.95,red,Pre-default risk. Immediate branch escalation recommended.
239720,0,0.8391883,83.92,red,Pre-default risk. Immediate branch escalation recommended.
143297,0,0.83923084,83.92,red,Pre-default risk. Immediate branch escalation recommended.
358857,0,0.83897996,83.9,red,Pre-default risk. Immediate branch escalation recommended.
226461,1,0.8390366,83.9,red,Pre-default risk. Immediate branch escalation recommended.
391153,0,0.83879685,83.88,red,Pre-default risk. Immediate branch escalation recommended.
106242,0,0.8384033,83.84,red,Pre-default risk. Immediate branch escalation recommended.
274834,0,0.8383876,83.84,red,Pre-default risk. Immediate branch escalation recommended.
154726,0,0.83822644,83.82,red,Pre-default risk. Immediate branch escalation recommended.
235383,1,0.8380726,83.81,red,Pre-default risk. Immediate branch escalation recommended.
375645,1,0.83784777,83.78,red,Pre-default risk. Immediate branch escalation recommended.
257786,0,0.8377392,83.77,red,Pre-default risk. Immediate branch escalation recommended.
207765,0,0.83759576,83.76,red,Pre-default risk. Immediate branch escalation recommended.
425822,1,0.8374205,83.74,red,Pre-default risk. Immediate branch escalation recommended.
297629,1,0.8372154,83.72,red,Pre-default risk. Immediate branch escalation recommended.
228257,1,0.8369898,83.7,red,Pre-default risk. Immediate branch escalation recommended.
184581,0,0.83698857,83.7,red,Pre-default risk. Immediate branch escalation recommended.
111535,0,0.8368605,83.69,red,Pre-default risk. Immediate branch escalation recommended.
333057,0,0.8369291,83.69,red,Pre-default risk. Immediate branch escalation recommended.
248519,1,0.83677155,83.68,red,Pre-default risk. Immediate branch escalation recommended.
449744,0,0.8367244,83.67,red,Pre-default risk. Immediate branch escalation recommended.
196325,0,0.83668965,83.67,red,Pre-default risk. Immediate branch escalation recommended.
388741,1,0.8364065,83.64,red,Pre-default risk. Immediate branch escalation recommended.
426940,0,0.83624095,83.62,red,Pre-default risk. Immediate branch escalation recommended.
303625,0,0.8361631,83.62,red,Pre-default risk. Immediate branch escalation recommended.
318011,0,0.836095,83.61,red,Pre-default risk. Immediate branch escalation recommended.
430716,0,0.83524513,83.52,red,Pre-default risk. Immediate branch escalation recommended.
377041,0,0.83510524,83.51,red,Pre-default risk. Immediate branch escalation recommended.
215076,0,0.8350953,83.51,red,Pre-default risk. Immediate branch escalation recommended.
368963,0,0.8349742,83.5,red,Pre-default risk. Immediate branch escalation recommended.
329437,1,0.83418065,83.42,red,Pre-default risk. Immediate branch escalation recommended.
451281,0,0.834226,83.42,red,Pre-default risk. Immediate branch escalation recommended.
410519,1,0.83391094,83.39,red,Pre-default risk. Immediate branch escalation recommended.
233958,1,0.8337655,83.38,red,Pre-default risk. Immediate branch escalation recommended.
164389,0,0.83379567,83.38,red,Pre-default risk. Immediate branch escalation recommended.
156012,0,0.83364856,83.36,red,Pre-default risk. Immediate branch escalation recommended.
141935,0,0.8335721,83.36,red,Pre-default risk. Immediate branch escalation recommended.
308472,1,0.8335216,83.35,red,Pre-default risk. Immediate branch escalation recommended.
205858,1,0.8333817,83.34,red,Pre-default risk. Immediate branch escalation recommended.
263432,0,0.83341527,83.34,red,Pre-default risk. Immediate branch escalation recommended.
375788,0,0.8332258,83.32,red,Pre-default risk. Immediate branch escalation recommended.
387765,0,0.83305424,83.31,red,Pre-default risk. Immediate branch escalation recommended.
